Order_ID,Order_Date,Ship_Date,Ship_Mode,Ship_Speed,Customer_ID,Product_ID,Sales,Quantity,Discount,Profit,Profit_Margin_Pct,Delivery_Days,Discount_Band,Order_Year,Order_Month,Order_Month_Name,Season,Is_Loss,Margin_Band,Sales_Bucket,Revenue_per_Unit,Profit_per_Unit,Discount_Amount
CA-2016-109365,03/11/2016,08/11/2016,Standard Class,Economy,XP-21865,OFF-AP-10002998,43.32,2,0,14.2956,33,5,No Discount,2016,11,Nov,Fall,Profit,High (>=20%),Micro (<$50),21.66,7.15,0
CA-2016-109365,03/11/2016,08/11/2016,Standard Class,Economy,XP-21865,OFF-BI-10003981,43.584,12,0.2,15.7992,36.25,5,Low (1-20%),2016,11,Nov,Fall,Profit,High (>=20%),Micro (<$50),3.63,1.32,8.72
CA-2016-109365,03/11/2016,08/11/2016,Standard Class,Economy,XP-21865,OFF-PA-10001725,116.28,3,0,56.9772,49,5,No Discount,2016,11,Nov,Fall,Profit,High (>=20%),Small ($50-200),38.76,18.99,0
CA-2016-109365,03/11/2016,08/11/2016,Standard Class,Economy,XP-21865,OFF-BI-10002071,9.296,2,0.2,3.0212,32.5,5,Low (1-20%),2016,11,Nov,Fall,Profit,High (>=20%),Micro (<$50),4.65,1.51,1.86
CA-2016-109365,03/11/2016,08/11/2016,Standard Class,Economy,XP-21865,OFF-PA-10000477,19.44,3,0,9.3312,48,5,No Discount,2016,11,Nov,Fall,Profit,High (>=20%),Micro (<$50),6.48,3.11,0
CA-2016-109365,03/11/2016,08/11/2016,Standard Class,Economy,XP-21865,OFF-PA-10004359,314.55,3,0,150.984,48,5,No Discount,2016,11,Nov,Fall,Profit,High (>=20%),Medium ($200-500),104.85,50.33,0
CA-2015-162621,05/09/2015,11/09/2015,Standard Class,Economy,CA-12055,OFF-BI-10000962,16.27,5,0.8,-25.2185,-155,6,High (41%+),2015,9,Sep,Fall,Loss,Loss,Micro (<$50),3.25,-5.04,13.02
CA-2015-162621,05/09/2015,11/09/2015,Standard Class,Economy,CA-12055,OFF-SU-10003567,69.12,9,0.2,-14.688,-21.25,6,Low (1-20%),2015,9,Sep,Fall,Loss,Loss,Small ($50-200),7.68,-1.63,13.82
CA-2015-162621,05/09/2015,11/09/2015,Standard Class,Economy,CA-12055,OFF-BI-10003708,4.47,3,0.8,-7.8225,-175,6,High (41%+),2015,9,Sep,Fall,Loss,Loss,Micro (<$50),1.49,-2.61,3.58
CA-2017-105921,14/08/2017,21/08/2017,Standard Class,Economy,JM-15250,FUR-TA-10001095,418.296,3,0.2,5.2287,1.25,7,Low (1-20%),2017,8,Aug,Summer,Profit,Low (0-10%),Medium ($200-500),139.43,1.74,83.66
CA-2014-150798,01/12/2014,03/12/2014,Second Class,Standard,JK-15730,TEC-CO-10001571,659.988,2,0.4,109.998,16.67,2,Medium (21-40%),2014,12,Dec,Winter,Profit,Medium (10-20%),Large ($500-1K),329.99,55,264
CA-2014-150798,01/12/2014,03/12/2014,Second Class,Standard,JK-15730,FUR-FU-10000221,8.128,2,0.2,1.4224,17.5,2,Low (1-20%),2014,12,Dec,Winter,Profit,Medium (10-20%),Micro (<$50),4.06,0.71,1.63
CA-2014-150798,01/12/2014,03/12/2014,Second Class,Standard,JK-15730,OFF-PA-10001972,36.288,7,0.2,12.7008,35,2,Low (1-20%),2014,12,Dec,Winter,Profit,High (>=20%),Micro (<$50),5.18,1.81,7.26
CA-2014-150798,01/12/2014,03/12/2014,Second Class,Standard,JK-15730,FUR-CH-10000015,909.72,6,0.3,-51.984,-5.71,2,Medium (21-40%),2014,12,Dec,Winter,Loss,Loss,Large ($500-1K),151.62,-8.66,272.92
CA-2017-112753,18/06/2017,23/06/2017,Standard Class,Economy,CC-12670,FUR-BO-10004015,917.9235,9,0.15,75.5937,8.24,5,Low (1-20%),2017,6,Jun,Summer,Profit,Low (0-10%),Large ($500-1K),101.99,8.4,137.69
CA-2017-112753,18/06/2017,23/06/2017,Standard Class,Economy,CC-12670,OFF-PA-10002036,38.88,6,0,19.0512,49,5,No Discount,2017,6,Jun,Summer,Profit,High (>=20%),Micro (<$50),6.48,3.18,0
CA-2017-155075,02/12/2017,09/12/2017,Standard Class,Economy,GW-14605,OFF-BI-10003650,631.176,4,0.7,-462.8624,-73.33,7,High (41%+),2017,12,Dec,Winter,Loss,Loss,Large ($500-1K),157.79,-115.72,441.82
CA-2014-103401,21/11/2014,26/11/2014,Standard Class,Economy,GR-14560,OFF-PA-10003309,12.96,2,0,6.2208,48,5,No Discount,2014,11,Nov,Fall,Profit,High (>=20%),Micro (<$50),6.48,3.11,0
CA-2016-124814,10/04/2016,16/04/2016,Standard Class,Economy,FM-14215,OFF-PA-10002787,12.96,2,0,6.2208,48,6,No Discount,2016,4,Apr,Spring,Profit,High (>=20%),Micro (<$50),6.48,3.11,0
CA-2016-124814,10/04/2016,16/04/2016,Standard Class,Economy,FM-14215,OFF-BI-10000174,23.2,5,0.2,8.12,35,6,Low (1-20%),2016,4,Apr,Spring,Profit,High (>=20%),Micro (<$50),4.64,1.62,4.64
CA-2014-116757,30/06/2014,04/07/2014,Standard Class,Economy,MS-17980,OFF-PA-10002005,25.92,5,0.2,9.072,35,4,Low (1-20%),2014,6,Jun,Summer,Profit,High (>=20%),Micro (<$50),5.18,1.81,5.18
CA-2014-116757,30/06/2014,04/07/2014,Standard Class,Economy,MS-17980,OFF-FA-10002815,21.312,6,0.2,7.1928,33.75,4,Low (1-20%),2014,6,Jun,Summer,Profit,High (>=20%),Micro (<$50),3.55,1.2,4.26
US-2014-138247,24/12/2014,29/12/2014,Standard Class,Economy,BF-11170,TEC-PH-10000213,173.656,7,0.2,17.3656,10,5,Low (1-20%),2014,12,Dec,Winter,Profit,Medium (10-20%),Small ($50-200),24.81,2.48,34.73
US-2014-138247,24/12/2014,29/12/2014,Standard Class,Economy,BF-11170,OFF-AP-10000828,361.96,2,0,101.3488,28,5,No Discount,2014,12,Dec,Winter,Profit,High (>=20%),Medium ($200-500),180.98,50.67,0
US-2014-138247,24/12/2014,29/12/2014,Standard Class,Economy,BF-11170,TEC-AC-10004708,62.85,3,0,13.1985,21,5,No Discount,2014,12,Dec,Winter,Profit,High (>=20%),Small ($50-200),20.95,4.4,0
US-2014-138247,24/12/2014,29/12/2014,Standard Class,Economy,BF-11170,TEC-PH-10001530,818.376,3,0.2,51.1485,6.25,5,Low (1-20%),2014,12,Dec,Winter,Profit,Low (0-10%),Large ($500-1K),272.79,17.05,163.68
US-2014-138247,24/12/2014,29/12/2014,Standard Class,Economy,BF-11170,OFF-ST-10002301,20.34,1,0,0.2034,1,5,No Discount,2014,12,Dec,Winter,Profit,Low (0-10%),Micro (<$50),20.34,0.2,0
US-2014-138247,24/12/2014,29/12/2014,Standard Class,Economy,BF-11170,FUR-FU-10002554,23.99,1,0,5.5177,23,5,No Discount,2014,12,Dec,Winter,Profit,High (>=20%),Micro (<$50),23.99,5.52,0
CA-2017-167003,23/05/2017,29/05/2017,Standard Class,Economy,VS-21820,FUR-TA-10001520,171.288,3,0.2,-6.4233,-3.75,6,Low (1-20%),2017,5,May,Spring,Loss,Loss,Small ($50-200),57.1,-2.14,34.26
CA-2016-119935,10/11/2016,14/11/2016,Standard Class,Economy,KM-16225,FUR-FU-10001085,37.3,2,0,17.158,46,4,No Discount,2016,11,Nov,Fall,Profit,High (>=20%),Micro (<$50),18.65,8.58,0
CA-2016-119935,10/11/2016,14/11/2016,Standard Class,Economy,KM-16225,OFF-BI-10001597,81.96,2,0,39.3408,48,4,No Discount,2016,11,Nov,Fall,Profit,High (>=20%),Small ($50-200),40.98,19.67,0
CA-2016-118969,02/10/2016,03/10/2016,First Class,Fast,LP-17095,OFF-BI-10002429,54.792,6,0.7,-40.1808,-73.33,1,High (41%+),2016,10,Oct,Fall,Loss,Loss,Small ($50-200),9.13,-6.7,38.35
CA-2016-145240,06/09/2016,08/09/2016,First Class,Fast,BG-11740,OFF-ST-10001590,10.784,1,0.2,0.8088,7.5,2,Low (1-20%),2016,9,Sep,Fall,Profit,Low (0-10%),Micro (<$50),10.78,0.81,2.16
CA-2016-120873,27/10/2016,01/11/2016,Second Class,Standard,BW-11200,FUR-CH-10000847,290.98,1,0,75.6548,26,5,No Discount,2016,10,Oct,Fall,Profit,High (>=20%),Medium ($200-500),290.98,75.65,0
US-2017-111920,22/10/2017,26/10/2017,Standard Class,Economy,PS-18970,OFF-AR-10003179,36.44,4,0,12.0252,33,4,No Discount,2017,10,Oct,Fall,Profit,High (>=20%),Micro (<$50),9.11,3.01,0
US-2016-128678,15/09/2016,20/09/2016,Standard Class,Economy,RB-19570,OFF-PA-10000807,21.4,5,0,10.058,47,5,No Discount,2016,9,Sep,Fall,Profit,High (>=20%),Micro (<$50),4.28,2.01,0
US-2016-128678,15/09/2016,20/09/2016,Standard Class,Economy,RB-19570,OFF-BI-10002103,48.664,7,0.2,15.8158,32.5,5,Low (1-20%),2016,9,Sep,Fall,Profit,High (>=20%),Micro (<$50),6.95,2.26,9.73
CA-2016-101385,25/09/2016,01/10/2016,Standard Class,Economy,JW-16075,OFF-AR-10004441,16.56,4,0,6.9552,42,6,No Discount,2016,9,Sep,Fall,Profit,High (>=20%),Micro (<$50),4.14,1.74,0
CA-2017-107167,10/06/2017,14/06/2017,Standard Class,Economy,ND-18460,OFF-ST-10003805,1347.52,8,0.2,84.22,6.25,4,Low (1-20%),2017,6,Jun,Summer,Profit,Low (0-10%),XL (>$1K),168.44,10.53,269.5
CA-2014-109491,20/02/2014,26/02/2014,Standard Class,Economy,LC-16930,TEC-AC-10001284,62.31,3,0,22.4316,36,6,No Discount,2014,2,Feb,Winter,Profit,High (>=20%),Small ($50-200),20.77,7.48,0
CA-2014-109491,20/02/2014,26/02/2014,Standard Class,Economy,LC-16930,FUR-FU-10000221,20.32,4,0,6.9088,34,6,No Discount,2014,2,Feb,Winter,Profit,High (>=20%),Micro (<$50),5.08,1.73,0
CA-2017-105445,20/02/2017,25/02/2017,Second Class,Standard,BP-11095,OFF-FA-10001229,9.432,3,0.2,3.0654,32.5,5,Low (1-20%),2017,2,Feb,Winter,Profit,High (>=20%),Micro (<$50),3.14,1.02,1.89
CA-2014-107454,02/11/2014,06/11/2014,Standard Class,Economy,RD-19720,OFF-LA-10001569,34.86,7,0,16.0356,46,4,No Discount,2014,11,Nov,Fall,Profit,High (>=20%),Micro (<$50),4.98,2.29,0
CA-2014-107454,02/11/2014,06/11/2014,Standard Class,Economy,RD-19720,FUR-FU-10004018,89.34,6,0,24.1218,27,4,No Discount,2014,11,Nov,Fall,Profit,High (>=20%),Small ($50-200),14.89,4.02,0
US-2017-105046,17/07/2017,23/07/2017,Standard Class,Economy,BE-11335,TEC-PH-10004536,269.98,2,0,67.495,25,6,No Discount,2017,7,Jul,Summer,Profit,High (>=20%),Medium ($200-500),134.99,33.75,0
US-2017-105046,17/07/2017,23/07/2017,Standard Class,Economy,BE-11335,OFF-PA-10004353,99.9,5,0,47.952,48,6,No Discount,2017,7,Jul,Summer,Profit,High (>=20%),Small ($50-200),19.98,9.59,0
US-2017-105046,17/07/2017,23/07/2017,Standard Class,Economy,BE-11335,FUR-FU-10004848,39.08,4,0,14.4596,37,6,No Discount,2017,7,Jul,Summer,Profit,High (>=20%),Micro (<$50),9.77,3.61,0
CA-2017-152856,08/09/2017,10/09/2017,Second Class,Standard,RS-19765,TEC-AC-10004864,116.832,4,0.2,33.5892,28.75,2,Low (1-20%),2017,9,Sep,Fall,Profit,High (>=20%),Small ($50-200),29.21,8.4,23.37
CA-2016-134691,14/11/2016,18/11/2016,Standard Class,Economy,KC-16540,OFF-BI-10002393,2.296,2,0.8,-3.9032,-170,4,High (41%+),2016,11,Nov,Fall,Loss,Loss,Micro (<$50),1.15,-1.95,1.84
CA-2016-118759,14/11/2016,17/11/2016,First Class,Fast,MB-17305,FUR-CH-10002335,408.006,2,0.1,72.5344,17.78,3,Low (1-20%),2016,11,Nov,Fall,Profit,Medium (10-20%),Medium ($200-500),204,36.27,40.8
CA-2016-118759,14/11/2016,17/11/2016,First Class,Fast,MB-17305,OFF-ST-10001590,40.44,3,0,10.5144,26,3,No Discount,2016,11,Nov,Fall,Profit,High (>=20%),Micro (<$50),13.48,3.5,0
CA-2014-140403,10/10/2014,10/10/2014,Same Day,Express,TN-21040,FUR-CH-10002774,122.352,3,0.2,13.7646,11.25,0,Low (1-20%),2014,10,Oct,Fall,Profit,Medium (10-20%),Small ($50-200),40.78,4.59,24.47
CA-2014-140403,10/10/2014,10/10/2014,Same Day,Express,TN-21040,OFF-EN-10001219,15.28,2,0,7.4872,49,0,No Discount,2014,10,Oct,Fall,Profit,High (>=20%),Micro (<$50),7.64,3.74,0
CA-2015-163104,19/03/2015,26/03/2015,Standard Class,Economy,MC-18130,OFF-PA-10001947,11.96,2,0,5.8604,49,7,No Discount,2015,3,Mar,Spring,Profit,High (>=20%),Micro (<$50),5.98,2.93,0
CA-2017-138464,08/07/2017,12/07/2017,Standard Class,Economy,VF-21715,FUR-FU-10003142,15.84,3,0,4.9104,31,4,No Discount,2017,7,Jul,Summer,Profit,High (>=20%),Micro (<$50),5.28,1.64,0
CA-2017-138464,08/07/2017,12/07/2017,Standard Class,Economy,VF-21715,OFF-BI-10001543,86.376,3,0.2,30.2316,35,4,Low (1-20%),2017,7,Jul,Summer,Profit,High (>=20%),Small ($50-200),28.79,10.08,17.28
CA-2017-138464,08/07/2017,12/07/2017,Standard Class,Economy,VF-21715,OFF-AR-10003560,18.24,3,0,6.2016,34,4,No Discount,2017,7,Jul,Summer,Profit,High (>=20%),Micro (<$50),6.08,2.07,0
CA-2017-138464,08/07/2017,12/07/2017,Standard Class,Economy,VF-21715,OFF-AR-10004757,13.12,4,0,4.3296,33,4,No Discount,2017,7,Jul,Summer,Profit,High (>=20%),Micro (<$50),3.28,1.08,0
CA-2015-104129,27/02/2015,02/03/2015,Standard Class,Economy,ES-14080,TEC-PH-10003800,105.98,2,0,1.0598,1,3,No Discount,2015,2,Feb,Winter,Profit,Low (0-10%),Small ($50-200),52.99,0.53,0
CA-2015-104129,27/02/2015,02/03/2015,Standard Class,Economy,ES-14080,FUR-TA-10004152,493.92,7,0.3,-28.224,-5.71,3,Medium (21-40%),2015,2,Feb,Winter,Loss,Loss,Medium ($200-500),70.56,-4.03,148.18
US-2017-132206,16/06/2017,21/06/2017,Standard Class,Economy,MK-17905,OFF-BI-10000756,5.936,7,0.8,-8.904,-150,5,High (41%+),2017,6,Jun,Summer,Loss,Loss,Micro (<$50),0.85,-1.27,4.75
CA-2017-113474,30/03/2017,31/03/2017,First Class,Fast,TM-21490,OFF-EN-10004206,325.86,2,0,149.8956,46,1,No Discount,2017,3,Mar,Spring,Profit,High (>=20%),Medium ($200-500),162.93,74.95,0
CA-2015-126557,12/07/2015,17/07/2015,Second Class,Standard,RL-19615,FUR-CH-10004477,383.607,9,0.3,-5.4801,-1.43,5,Medium (21-40%),2015,7,Jul,Summer,Loss,Loss,Medium ($200-500),42.62,-0.61,115.08
CA-2015-126557,12/07/2015,17/07/2015,Second Class,Standard,RL-19615,TEC-PH-10003505,148.48,2,0.2,16.704,11.25,5,Low (1-20%),2015,7,Jul,Summer,Profit,Medium (10-20%),Small ($50-200),74.24,8.35,29.7
CA-2015-126557,12/07/2015,17/07/2015,Second Class,Standard,RL-19615,TEC-PH-10000526,537.544,7,0.2,53.7544,10,5,Low (1-20%),2015,7,Jul,Summer,Profit,Medium (10-20%),Large ($500-1K),76.79,7.68,107.51
CA-2015-126557,12/07/2015,17/07/2015,Second Class,Standard,RL-19615,OFF-BI-10003314,1.928,2,0.8,-2.9884,-155,5,High (41%+),2015,7,Jul,Summer,Loss,Loss,Micro (<$50),0.96,-1.49,1.54
CA-2015-126557,12/07/2015,17/07/2015,Second Class,Standard,RL-19615,OFF-AR-10003190,6.912,3,0.2,0.6912,10,5,Low (1-20%),2015,7,Jul,Summer,Profit,Medium (10-20%),Micro (<$50),2.3,0.23,1.38
CA-2015-126557,12/07/2015,17/07/2015,Second Class,Standard,RL-19615,FUR-FU-10001861,7.76,1,0.6,-2.134,-27.5,5,High (41%+),2015,7,Jul,Summer,Loss,Loss,Micro (<$50),7.76,-2.13,4.66
CA-2015-126557,12/07/2015,17/07/2015,Second Class,Standard,RL-19615,TEC-PH-10003963,659.168,4,0.2,49.4376,7.5,5,Low (1-20%),2015,7,Jul,Summer,Profit,Low (0-10%),Large ($500-1K),164.79,12.36,131.83
US-2017-107636,30/04/2017,02/05/2017,First Class,Fast,NM-18520,OFF-LA-10003388,5.76,2,0,2.8224,49,2,No Discount,2017,4,Apr,Spring,Profit,High (>=20%),Micro (<$50),2.88,1.41,0
US-2014-165862,13/07/2014,17/07/2014,Standard Class,Economy,GK-14620,FUR-TA-10002855,351.216,3,0.2,4.3902,1.25,4,Low (1-20%),2014,7,Jul,Summer,Profit,Low (0-10%),Medium ($200-500),117.07,1.46,70.24
US-2014-106334,27/12/2014,02/01/2015,Standard Class,Economy,JF-15490,FUR-CH-10004886,230.28,3,0.2,23.028,10,6,Low (1-20%),2014,12,Dec,Winter,Profit,Medium (10-20%),Medium ($200-500),76.76,7.68,46.06
US-2014-106334,27/12/2014,02/01/2015,Standard Class,Economy,JF-15490,OFF-PA-10003657,12.84,3,0,5.778,45,6,No Discount,2014,12,Dec,Winter,Profit,High (>=20%),Micro (<$50),4.28,1.93,0
CA-2016-101448,27/02/2016,01/03/2016,Second Class,Standard,EB-13930,OFF-BI-10004738,56.82,3,0,28.41,50,3,No Discount,2016,2,Feb,Winter,Profit,High (>=20%),Small ($50-200),18.94,9.47,0
CA-2015-130218,23/03/2015,26/03/2015,First Class,Fast,SG-20470,OFF-FA-10003112,31.56,4,0,14.202,45,3,No Discount,2015,3,Mar,Spring,Profit,High (>=20%),Micro (<$50),7.89,3.55,0
CA-2015-130218,23/03/2015,26/03/2015,First Class,Fast,SG-20470,OFF-ST-10002486,27.92,4,0,0.5584,2,3,No Discount,2015,3,Mar,Spring,Profit,Low (0-10%),Micro (<$50),6.98,0.14,0
US-2017-117331,21/10/2017,28/10/2017,Standard Class,Economy,ND-18370,OFF-BI-10003984,8.559,1,0.7,-6.5619,-76.67,7,High (41%+),2017,10,Oct,Fall,Loss,Loss,Micro (<$50),8.56,-6.56,5.99
CA-2014-127383,31/12/2014,05/01/2015,Standard Class,Economy,CM-11815,OFF-EN-10004773,49.568,2,0.2,17.9684,36.25,5,Low (1-20%),2014,12,Dec,Winter,Profit,High (>=20%),Micro (<$50),24.78,8.98,9.91
CA-2014-110219,05/05/2014,08/05/2014,First Class,Fast,EB-13870,FUR-CH-10001146,127.869,3,0.3,-9.1335,-7.14,3,Medium (21-40%),2014,5,May,Spring,Loss,Loss,Small ($50-200),42.62,-3.04,38.36
CA-2015-118871,04/12/2015,09/12/2015,Second Class,Standard,HM-14860,OFF-EN-10003296,271.44,3,0,122.148,45,5,No Discount,2015,12,Dec,Winter,Profit,High (>=20%),Medium ($200-500),90.48,40.72,0
CA-2015-118871,04/12/2015,09/12/2015,Second Class,Standard,HM-14860,TEC-PH-10000193,110.352,3,0.2,8.2764,7.5,5,Low (1-20%),2015,12,Dec,Winter,Profit,Low (0-10%),Small ($50-200),36.78,2.76,22.07
CA-2015-118871,04/12/2015,09/12/2015,Second Class,Standard,HM-14860,FUR-FU-10002111,36.4,5,0,13.832,38,5,No Discount,2015,12,Dec,Winter,Profit,High (>=20%),Micro (<$50),7.28,2.77,0
CA-2017-129490,26/09/2017,30/09/2017,Standard Class,Economy,SJ-20125,FUR-CH-10003298,419.136,4,0.2,-57.6312,-13.75,4,Low (1-20%),2017,9,Sep,Fall,Loss,Loss,Medium ($200-500),104.78,-14.41,83.83
CA-2014-101175,09/12/2014,14/12/2014,Standard Class,Economy,DM-12955,OFF-ST-10004950,100.704,6,0.2,-1.2588,-1.25,5,Low (1-20%),2014,12,Dec,Winter,Loss,Loss,Small ($50-200),16.78,-0.21,20.14
US-2017-149510,03/12/2017,10/12/2017,Standard Class,Economy,MC-17575,OFF-AP-10002350,45.216,3,0.2,4.5216,10,7,Low (1-20%),2017,12,Dec,Winter,Profit,Medium (10-20%),Micro (<$50),15.07,1.51,9.04
US-2017-149510,03/12/2017,10/12/2017,Standard Class,Economy,MC-17575,OFF-BI-10004233,28.782,6,0.7,-21.1068,-73.33,7,High (41%+),2017,12,Dec,Winter,Loss,Loss,Micro (<$50),4.8,-3.52,20.15
US-2017-149510,03/12/2017,10/12/2017,Standard Class,Economy,MC-17575,OFF-PA-10001892,24.448,4,0.2,8.8624,36.25,7,Low (1-20%),2017,12,Dec,Winter,Profit,High (>=20%),Micro (<$50),6.11,2.22,4.89
CA-2015-111990,08/11/2015,13/11/2015,Standard Class,Economy,DB-13660,OFF-BI-10003291,10.476,6,0.8,-17.2854,-165,5,High (41%+),2015,11,Nov,Fall,Loss,Loss,Micro (<$50),1.75,-2.88,8.38
CA-2014-169460,19/04/2014,21/04/2014,Second Class,Standard,NF-18595,FUR-FU-10004017,76.14,3,0,26.649,35,2,No Discount,2014,4,Apr,Spring,Profit,High (>=20%),Small ($50-200),25.38,8.88,0
US-2015-152128,25/05/2015,27/05/2015,Second Class,Standard,NM-18445,OFF-AR-10002445,21.24,3,0,8.0712,38,2,No Discount,2015,5,May,Spring,Profit,High (>=20%),Micro (<$50),7.08,2.69,0
US-2015-152128,25/05/2015,27/05/2015,Second Class,Standard,NM-18445,OFF-BI-10001718,127.96,2,0,60.1412,47,2,No Discount,2015,5,May,Spring,Profit,High (>=20%),Small ($50-200),63.98,30.07,0
CA-2017-126662,17/07/2017,21/07/2017,Standard Class,Economy,AB-10255,TEC-CO-10004202,479.984,2,0.2,89.997,18.75,4,Low (1-20%),2017,7,Jul,Summer,Profit,Medium (10-20%),Medium ($200-500),239.99,45,96
CA-2016-139395,12/12/2016,18/12/2016,Standard Class,Economy,MG-17650,TEC-PH-10002103,657.93,7,0,184.2204,28,6,No Discount,2016,12,Dec,Winter,Profit,High (>=20%),Large ($500-1K),93.99,26.32,0
CA-2016-139395,12/12/2016,18/12/2016,Standard Class,Economy,MG-17650,FUR-FU-10003724,33.48,4,0,8.7048,26,6,No Discount,2016,12,Dec,Winter,Profit,High (>=20%),Micro (<$50),8.37,2.18,0
CA-2016-139395,12/12/2016,18/12/2016,Standard Class,Economy,MG-17650,OFF-AR-10003732,13.9,5,0,3.614,26,6,No Discount,2016,12,Dec,Winter,Profit,High (>=20%),Micro (<$50),2.78,0.72,0
CA-2016-139395,12/12/2016,18/12/2016,Standard Class,Economy,MG-17650,OFF-ST-10000885,26.86,2,0,6.715,25,6,No Discount,2016,12,Dec,Winter,Profit,High (>=20%),Micro (<$50),13.43,3.36,0
US-2014-121734,11/04/2014,16/04/2014,Standard Class,Economy,SE-20110,OFF-BI-10004817,9.584,1,0.2,3.3544,35,5,Low (1-20%),2014,4,Apr,Spring,Profit,High (>=20%),Micro (<$50),9.58,3.35,1.92
CA-2015-110947,09/06/2015,15/06/2015,Standard Class,Economy,AG-10765,OFF-BI-10001670,113.1,3,0,56.55,50,6,No Discount,2015,6,Jun,Summer,Profit,High (>=20%),Small ($50-200),37.7,18.85,0
US-2014-150126,27/07/2014,02/08/2014,Standard Class,Economy,AS-10045,OFF-PA-10002709,65.78,11,0,32.2322,49,6,No Discount,2014,7,Jul,Summer,Profit,High (>=20%),Small ($50-200),5.98,2.93,0
CA-2015-164427,31/07/2015,06/08/2015,Standard Class,Economy,AR-10405,TEC-AC-10004469,239.7,6,0,105.468,44,6,No Discount,2015,7,Jul,Summer,Profit,High (>=20%),Medium ($200-500),39.95,17.58,0
CA-2016-120250,19/09/2016,22/09/2016,First Class,Fast,AP-10720,FUR-FU-10003424,25.632,3,0.2,3.8448,15,3,Low (1-20%),2016,9,Sep,Fall,Profit,Medium (10-20%),Micro (<$50),8.54,1.28,5.13
CA-2016-121993,10/06/2016,12/06/2016,First Class,Fast,JB-16000,OFF-LA-10003720,23.616,8,0.2,7.9704,33.75,2,Low (1-20%),2016,6,Jun,Summer,Profit,High (>=20%),Micro (<$50),2.95,1,4.72
US-2016-100405,26/08/2016,28/08/2016,Second Class,Standard,TS-21430,OFF-AR-10000390,8.26,2,0,3.7996,46,2,No Discount,2016,8,Aug,Summer,Profit,High (>=20%),Micro (<$50),4.13,1.9,0
US-2017-163790,02/11/2017,04/11/2017,Second Class,Standard,NL-18310,OFF-EN-10001335,76.58,7,0,38.29,50,2,No Discount,2017,11,Nov,Fall,Profit,High (>=20%),Small ($50-200),10.94,5.47,0
US-2017-163790,02/11/2017,04/11/2017,Second Class,Standard,NL-18310,OFF-AR-10003469,8.8,5,0,4.224,48,2,No Discount,2017,11,Nov,Fall,Profit,High (>=20%),Micro (<$50),1.76,0.84,0
US-2017-163790,02/11/2017,04/11/2017,Second Class,Standard,NL-18310,OFF-BI-10003718,590.352,6,0.2,206.6232,35,2,Low (1-20%),2017,11,Nov,Fall,Profit,High (>=20%),Large ($500-1K),98.39,34.44,118.07
US-2017-163790,02/11/2017,04/11/2017,Second Class,Standard,NL-18310,OFF-FA-10004838,5.58,3,0,0.1674,3,2,No Discount,2017,11,Nov,Fall,Profit,Low (0-10%),Micro (<$50),1.86,0.06,0
US-2017-163790,02/11/2017,04/11/2017,Second Class,Standard,NL-18310,FUR-FU-10002508,25.02,3,0,10.5084,42,2,No Discount,2017,11,Nov,Fall,Profit,High (>=20%),Micro (<$50),8.34,3.5,0
US-2017-163790,02/11/2017,04/11/2017,Second Class,Standard,NL-18310,OFF-ST-10001511,452.55,7,0,22.6275,5,2,No Discount,2017,11,Nov,Fall,Profit,Low (0-10%),Medium ($200-500),64.65,3.23,0
CA-2016-129868,26/12/2016,31/12/2016,Standard Class,Economy,MC-18130,OFF-SU-10000952,17.76,2,0,4.9728,28,5,No Discount,2016,12,Dec,Winter,Profit,High (>=20%),Micro (<$50),8.88,2.49,0
CA-2016-129868,26/12/2016,31/12/2016,Standard Class,Economy,MC-18130,TEC-PH-10002275,302.384,2,0.2,30.2384,10,5,Low (1-20%),2016,12,Dec,Winter,Profit,Medium (10-20%),Medium ($200-500),151.19,15.12,60.48
CA-2016-129868,26/12/2016,31/12/2016,Standard Class,Economy,MC-18130,FUR-CH-10003535,146.352,3,0.2,-5.4882,-3.75,5,Low (1-20%),2016,12,Dec,Winter,Loss,Loss,Small ($50-200),48.78,-1.83,29.27
CA-2016-129868,26/12/2016,31/12/2016,Standard Class,Economy,MC-18130,OFF-AP-10004052,7.9,2,0,2.054,26,5,No Discount,2016,12,Dec,Winter,Profit,High (>=20%),Micro (<$50),3.95,1.03,0
CA-2016-129868,26/12/2016,31/12/2016,Standard Class,Economy,MC-18130,FUR-TA-10003473,902.712,3,0.2,33.8517,3.75,5,Low (1-20%),2016,12,Dec,Winter,Profit,Low (0-10%),Large ($500-1K),300.9,11.28,180.54
CA-2016-129868,26/12/2016,31/12/2016,Standard Class,Economy,MC-18130,OFF-AR-10001897,53.97,3,0,15.1116,28,5,No Discount,2016,12,Dec,Winter,Profit,High (>=20%),Small ($50-200),17.99,5.04,0
CA-2016-140564,05/12/2016,10/12/2016,Second Class,Standard,TC-21475,OFF-AR-10000034,33.92,8,0,13.2288,39,5,No Discount,2016,12,Dec,Winter,Profit,High (>=20%),Micro (<$50),4.24,1.65,0
US-2017-169502,28/08/2017,01/09/2017,Standard Class,Economy,MG-17650,OFF-SU-10004115,21.81,3,0,5.8887,27,4,No Discount,2017,8,Aug,Summer,Profit,High (>=20%),Micro (<$50),7.27,1.96,0
