Order ID,Order Date,Customer ID,Product ID,Sales
CA-2015-105165,07/09/2015,SZ-20035,TEC-PH-10000675,196.78
CA-2015-105165,07/09/2015,SZ-20035,OFF-BI-10000050,2.92
CA-2015-105165,07/09/2015,SZ-20035,FUR-TA-10004154,200.8
CA-2015-105165,07/09/2015,SZ-20035,TEC-AC-10002718,46.69
CA-2015-105165,07/09/2015,SZ-20035,OFF-AR-10003179,21.86
CA-2018-147452,30/09/2018,CS-11845,OFF-PA-10001838,11.76
CA-2018-147452,30/09/2018,CS-11845,OFF-PA-10004039,167.94
CA-2018-147452,30/09/2018,CS-11845,OFF-AP-10001626,3.89
US-2018-114657,16/11/2018,MH-18115,TEC-MA-10003173,52.44
CA-2018-144484,11/09/2018,CB-12025,FUR-FU-10000260,32.36
CA-2018-144484,11/09/2018,CB-12025,OFF-AP-10004487,406.6
CA-2018-125913,16/01/2018,JO-15145,FUR-FU-10001487,27.92
CA-2018-125913,16/01/2018,JO-15145,FUR-TA-10001520,399.67
US-2017-158309,26/11/2017,PA-19060,OFF-BI-10000145,3.74
CA-2016-162887,07/11/2016,SV-20785,FUR-CH-10000595,715.2
CA-2018-147333,14/12/2018,KL-16555,TEC-AC-10004469,159.8
CA-2018-147333,14/12/2018,KL-16555,TEC-AC-10003038,44.75
CA-2015-113859,13/09/2015,BC-11125,FUR-CH-10004698,340.12
CA-2015-159681,07/12/2015,PO-18850,OFF-PA-10003641,105.52
US-2018-104094,07/09/2018,AG-10675,TEC-AC-10002134,13.48
CA-2018-152709,07/10/2018,DB-13210,OFF-ST-10001837,85.52
CA-2016-105158,05/09/2016,SP-20860,FUR-FU-10001706,6.16
CA-2016-105158,05/09/2016,SP-20860,OFF-PA-10001970,36.84
CA-2015-133424,30/03/2015,Dl-13600,OFF-ST-10002957,15.84
CA-2015-133424,30/03/2015,Dl-13600,OFF-LA-10002312,44.4
CA-2018-105991,05/05/2018,LH-17020,OFF-EN-10002600,21.24
CA-2018-105991,05/05/2018,LH-17020,OFF-BI-10003274,9.55
CA-2018-105991,05/05/2018,LH-17020,FUR-BO-10004467,89.99
US-2018-136784,30/04/2018,AD-10180,OFF-PA-10000675,163.96
CA-2015-146283,08/09/2015,KT-16465,OFF-PA-10002259,17.9
CA-2015-146283,08/09/2015,KT-16465,FUR-CH-10004287,966.7
CA-2015-146283,08/09/2015,KT-16465,OFF-PA-10000482,182.11
CA-2018-151218,20/06/2018,PJ-19015,OFF-ST-10004835,4.46
CA-2016-111073,26/12/2016,MC-18100,FUR-TA-10004086,51.59
CA-2018-144883,15/08/2018,BO-11350,OFF-LA-10000305,50.4
CA-2018-142174,04/03/2018,DP-13000,OFF-PA-10000806,89.57
CA-2018-108791,27/07/2018,TM-21490,FUR-FU-10004018,14.89
CA-2018-108791,27/07/2018,TM-21490,TEC-PH-10002660,543.92
CA-2017-106656,23/09/2017,DV-13045,OFF-EN-10001509,4.08
CA-2017-106656,23/09/2017,DV-13045,OFF-LA-10003148,18.9
CA-2017-113831,30/05/2017,AH-10690,FUR-TA-10002645,2275.5
CA-2017-113831,30/05/2017,AH-10690,TEC-AC-10003033,1979.7
CA-2017-113831,30/05/2017,AH-10690,OFF-LA-10001297,62.1
US-2015-139500,16/11/2015,AB-10165,FUR-CH-10002017,37.3
US-2015-166310,21/09/2015,JS-15940,FUR-FU-10001546,8.54
US-2017-168410,21/02/2017,BV-11245,FUR-FU-10000629,68.95
US-2017-168410,21/02/2017,BV-11245,OFF-ST-10000036,296.37
US-2017-168410,21/02/2017,BV-11245,TEC-PH-10002583,39.98
CA-2018-131254,19/11/2018,NC-18415,FUR-CH-10003774,191.06
CA-2018-131254,19/11/2018,NC-18415,OFF-AR-10003876,13.04
CA-2018-131254,19/11/2018,NC-18415,OFF-BI-10003527,1525.19
CA-2017-123414,21/08/2017,SU-20665,OFF-LA-10004559,9.22
CA-2017-123414,21/08/2017,SU-20665,OFF-SU-10002573,28.05
CA-2018-137876,30/04/2018,DJ-13510,FUR-FU-10000222,64.96
CA-2018-137876,30/04/2018,DJ-13510,OFF-EN-10001219,30.56
CA-2017-154060,02/05/2017,DL-12865,FUR-CH-10002304,187.06
US-2018-162558,02/10/2018,Dp-13240,FUR-FU-10002364,11.81
US-2018-162558,02/10/2018,Dp-13240,FUR-FU-10004864,9.66
US-2018-162558,02/10/2018,Dp-13240,OFF-PA-10003172,20.74
US-2018-162558,02/10/2018,Dp-13240,OFF-BI-10000977,27.36
US-2018-162558,02/10/2018,Dp-13240,FUR-TA-10000198,2314.12
US-2018-162558,02/10/2018,Dp-13240,OFF-BI-10003984,34.24
US-2018-162558,02/10/2018,Dp-13240,FUR-FU-10003691,19.76
CA-2018-134439,18/09/2018,TM-21010,OFF-PA-10004082,15.96
CA-2016-119508,04/12/2016,TZ-21580,OFF-AR-10003723,16.9
CA-2016-119508,04/12/2016,TZ-21580,FUR-FU-10004270,25.08
CA-2016-152681,17/01/2016,SC-20260,OFF-AR-10003183,6.68
CA-2015-130813,06/01/2015,LS-17230,OFF-PA-10002005,19.44
CA-2016-120320,05/03/2016,MV-18190,TEC-PH-10000149,31.92
CA-2017-111941,25/12/2017,BD-11620,OFF-BI-10001524,33.57
CA-2017-123120,04/09/2017,CV-12295,FUR-FU-10004748,63.94
CA-2017-123120,04/09/2017,CV-12295,OFF-BI-10001460,60.6
CA-2017-123120,04/09/2017,CV-12295,OFF-SU-10002503,22.72
CA-2015-103331,26/08/2015,KB-16315,FUR-FU-10001731,10.68
CA-2015-103331,26/08/2015,KB-16315,OFF-PA-10002160,17.34
CA-2015-103331,26/08/2015,KB-16315,OFF-PA-10002659,3.38
CA-2016-169278,21/05/2016,ME-18010,OFF-BI-10001636,26.98
CA-2018-111577,16/10/2018,AJ-10780,OFF-PA-10000062,307.78
CA-2016-146486,09/11/2016,DV-13465,OFF-ST-10002554,244.55
CA-2016-146486,09/11/2016,DV-13465,OFF-EN-10001509,12.24
CA-2016-146486,09/11/2016,DV-13465,TEC-AC-10002018,13.98
CA-2016-146486,09/11/2016,DV-13465,TEC-AC-10002637,899.95
US-2015-168501,21/11/2015,JK-15325,OFF-EN-10001509,1.63
US-2015-168501,21/11/2015,JK-15325,TEC-PH-10004922,267.96
CA-2016-112053,11/10/2016,SH-20395,TEC-AC-10002550,31.95
CA-2018-108539,21/03/2018,SC-20725,OFF-ST-10003208,725.84
CA-2018-108539,21/03/2018,SC-20725,OFF-BI-10003981,10.9
CA-2018-108539,21/03/2018,SC-20725,OFF-BI-10001031,8.54
CA-2016-149811,04/01/2016,CS-12250,OFF-BI-10003676,32.34
CA-2016-149811,04/01/2016,CS-12250,OFF-PA-10004082,39.9
US-2018-103814,09/12/2018,LH-16900,OFF-PA-10001019,143.86
CA-2017-123932,06/09/2017,YC-21895,OFF-PA-10004665,41.92
CA-2017-123932,06/09/2017,YC-21895,TEC-PH-10002447,329.58
US-2017-101616,03/09/2017,CY-12745,OFF-BI-10000014,87.28
CA-2015-113768,13/05/2015,AH-10030,FUR-CH-10002439,279.46
CA-2015-113768,13/05/2015,AH-10030,OFF-PA-10003063,8
CA-2017-138037,29/09/2017,AR-10540,OFF-BI-10002982,27.24
CA-2015-150490,05/08/2015,SS-20590,TEC-AC-10004510,16.36
CA-2015-150490,05/08/2015,SS-20590,OFF-ST-10000321,15.78
CA-2015-150490,05/08/2015,SS-20590,OFF-AR-10004602,45.98
US-2018-126060,14/04/2018,DW-13585,FUR-BO-10003433,198.27
CA-2018-100951,09/06/2018,NC-18625,OFF-ST-10001496,720.76
CA-2017-122017,29/12/2017,CD-11920,FUR-FU-10000672,70.56
CA-2017-122017,29/12/2017,CD-11920,OFF-AP-10001293,81.96
CA-2015-123477,18/01/2015,DW-13195,OFF-AP-10000692,64.86
CA-2017-107790,20/11/2017,EH-13990,TEC-PH-10004539,151.19
CA-2018-158071,10/06/2018,BD-11320,TEC-PH-10002923,88.78
CA-2018-158071,10/06/2018,BD-11320,OFF-LA-10004689,11.56
CA-2018-158071,10/06/2018,BD-11320,OFF-ST-10001228,15.58
CA-2018-147403,10/09/2018,KH-16630,OFF-PA-10003302,85.06
US-2018-136721,08/04/2018,NH-18610,FUR-FU-10004665,273.96
US-2018-136721,08/04/2018,NH-18610,FUR-FU-10004188,306.9
CA-2016-118738,24/10/2016,AG-10495,OFF-PA-10003177,15.55
CA-2016-118738,24/10/2016,AG-10495,FUR-TA-10002607,347.36
CA-2016-118738,24/10/2016,AG-10495,OFF-PA-10001166,10.37
CA-2018-134152,27/05/2018,RP-19855,TEC-AC-10004510,98.16
CA-2018-134152,27/05/2018,RP-19855,OFF-AR-10004062,31.44
CA-2015-125542,05/12/2015,NB-18655,OFF-EN-10000056,348.49
CA-2015-125542,05/12/2015,NB-18655,OFF-ST-10001469,172.74
CA-2017-136021,14/08/2017,JM-15580,OFF-PA-10000551,15.54
CA-2017-136021,14/08/2017,JM-15580,TEC-MA-10000423,105.55
CA-2017-149195,05/09/2017,DM-13525,OFF-PA-10001870,25.92
CA-2017-149195,05/09/2017,DM-13525,OFF-FA-10001843,15.81
CA-2017-149195,05/09/2017,DM-13525,OFF-PA-10002036,10.37
CA-2018-161410,26/06/2018,CC-12220,TEC-PH-10001760,358.2
CA-2018-161410,26/06/2018,CC-12220,TEC-PH-10000673,545.92
CA-2018-152786,12/03/2018,GA-14725,OFF-BI-10000829,40.41
CA-2018-164707,18/02/2018,CV-12805,TEC-PH-10001924,167.98
CA-2018-164707,18/02/2018,CV-12805,TEC-AC-10004864,109.53
CA-2018-164707,18/02/2018,CV-12805,OFF-LA-10004345,9.82
CA-2018-163874,10/11/2018,NC-18535,OFF-BI-10000088,26.35
US-2015-123183,19/11/2015,GR-14560,OFF-LA-10002787,22.5
US-2015-123183,19/11/2015,GR-14560,OFF-LA-10001569,9.96
US-2015-123183,19/11/2015,GR-14560,OFF-BI-10002429,213.08
US-2015-123183,19/11/2015,GR-14560,FUR-BO-10000362,1025.88
CA-2015-104829,18/11/2015,JG-15805,OFF-PA-10003016,21.98
US-2017-147340,24/09/2017,EB-13750,FUR-FU-10002501,63.2
CA-2017-145492,20/11/2017,MC-17605,OFF-AP-10003622,39
CA-2017-163202,27/09/2017,BM-11650,OFF-BI-10002764,2.91
CA-2017-117681,09/04/2017,HF-14995,FUR-BO-10001798,556.67
CA-2018-132262,21/09/2018,ML-18265,TEC-AC-10000158,71.98
CA-2018-132262,21/09/2018,ML-18265,TEC-AC-10000303,79.98
CA-2018-123043,24/08/2018,AH-10195,OFF-BI-10003910,24.67
CA-2018-123043,24/08/2018,AH-10195,OFF-BI-10000138,3.74
US-2017-143280,22/02/2017,TZ-21580,TEC-PH-10002398,445.96
US-2017-143280,22/02/2017,TZ-21580,TEC-AC-10003399,36.24
US-2017-143280,22/02/2017,TZ-21580,OFF-FA-10000992,10.65
CA-2018-108854,08/12/2018,DM-13345,OFF-PA-10003022,87.92
CA-2018-108854,08/12/2018,DM-13345,OFF-BI-10002854,22.42
CA-2018-108854,08/12/2018,DM-13345,OFF-BI-10001670,90.48
CA-2018-108854,08/12/2018,DM-13345,OFF-ST-10001837,42.76
CA-2018-166856,18/09/2018,TS-21505,OFF-BI-10002012,10.08
CA-2018-166856,18/09/2018,TS-21505,TEC-AC-10004992,101.34
CA-2017-153157,11/09/2017,TB-21625,TEC-PH-10003171,224.75
US-2018-125647,23/09/2018,LC-16870,OFF-AP-10000390,73.18
US-2018-125647,23/09/2018,LC-16870,OFF-PA-10004888,20.74
US-2018-125647,23/09/2018,LC-16870,TEC-PH-10004188,39.98
CA-2015-132542,06/10/2015,AM-10360,OFF-BI-10004099,15.36
CA-2016-110877,23/10/2016,JE-15715,OFF-PA-10004621,36.29
CA-2016-110877,23/10/2016,JE-15715,TEC-PH-10002103,150.38
US-2017-151827,31/03/2017,CS-11950,TEC-PH-10002789,280.78
US-2017-151827,31/03/2017,CS-11950,TEC-AC-10003289,31.98
US-2017-163258,29/12/2017,PF-19225,OFF-BI-10000138,11.23
CA-2018-103009,03/11/2018,PJ-18835,OFF-PA-10001215,26.4
US-2018-120649,20/01/2018,JF-15490,OFF-AR-10001545,3.52
CA-2017-153598,03/12/2017,NM-18520,TEC-AC-10003870,1649.95
CA-2017-153598,03/12/2017,NM-18520,FUR-FU-10001085,111.9
US-2017-108497,14/06/2017,MH-17290,FUR-BO-10004218,599.17
CA-2017-113096,02/09/2017,SZ-20035,OFF-ST-10003455,46.53
CA-2015-136861,05/09/2015,PR-18880,FUR-FU-10001967,31.98
CA-2018-117422,21/10/2018,FC-14245,OFF-AP-10000938,161.57
CA-2018-117422,21/10/2018,FC-14245,OFF-PA-10002195,4.06
CA-2018-117422,21/10/2018,FC-14245,OFF-BI-10002799,6.22
CA-2018-129707,25/04/2018,LH-16750,OFF-AR-10000246,8.9
CA-2016-160171,19/10/2016,RM-19675,OFF-AP-10000275,1640.7
CA-2016-160171,19/10/2016,RM-19675,TEC-AC-10000892,270
CA-2015-103317,05/07/2015,DM-13525,FUR-FU-10001591,19.52
CA-2015-103317,05/07/2015,DM-13525,OFF-BI-10001787,9.81
CA-2015-103317,05/07/2015,DM-13525,FUR-FU-10003192,213.22
CA-2017-167115,04/04/2017,EH-14185,OFF-BI-10004600,588.78
US-2018-153633,13/11/2018,TC-21295,OFF-AR-10002335,2.06
CA-2018-155929,09/09/2018,AI-10855,OFF-PA-10000859,6.37
CA-2016-148712,17/04/2016,JM-15535,TEC-AC-10003198,99.6
CA-2016-148712,17/04/2016,JM-15535,OFF-BI-10001900,62.3
CA-2016-148712,17/04/2016,JM-15535,OFF-AR-10000614,10.71
CA-2017-128307,25/07/2017,BE-11335,OFF-EN-10003040,20.94
US-2017-127425,26/08/2017,DR-12880,TEC-PH-10003442,33
US-2017-127425,26/08/2017,DR-12880,TEC-AC-10002800,249.95
US-2015-119081,12/09/2015,TA-21385,OFF-SU-10000157,357.93
US-2015-119081,12/09/2015,TA-21385,TEC-AC-10001542,57.4
US-2015-119081,12/09/2015,TA-21385,OFF-BI-10004519,331.96
US-2015-119081,12/09/2015,TA-21385,FUR-FU-10003464,40.56
CA-2017-140613,22/07/2017,KN-16705,OFF-SU-10004261,86.2
US-2018-108700,19/05/2018,PJ-18835,OFF-PA-10004733,38.02
CA-2018-160962,28/04/2018,MC-17605,OFF-ST-10001325,8.38
CA-2018-160962,28/04/2018,MC-17605,OFF-AR-10003056,6.85
CA-2018-130631,29/12/2018,BS-11755,OFF-FA-10000089,19.6
CA-2018-130631,29/12/2018,BS-11755,FUR-FU-10004093,68.46
CA-2018-116680,04/09/2018,PK-19075,OFF-BI-10004022,13.34
CA-2018-116680,04/09/2018,PK-19075,FUR-TA-10001771,1478.27
US-2015-107405,21/03/2015,TS-21205,OFF-ST-10002301,16.27
CA-2018-101574,28/09/2018,BD-11725,FUR-FU-10001706,9.24
CA-2015-146591,19/01/2015,TS-21340,OFF-BI-10003676,32.34
CA-2015-146591,19/01/2015,TS-21340,OFF-PA-10000659,56.06
CA-2015-146591,19/01/2015,TS-21340,OFF-EN-10002504,108.72
CA-2015-146591,19/01/2015,TS-21340,FUR-BO-10001972,181.47
CA-2015-107706,14/02/2015,ST-20530,OFF-PA-10000466,16.18
CA-2017-122448,09/06/2017,DB-13210,FUR-CH-10002774,122.35
CA-2015-132451,26/09/2015,KF-16285,FUR-CH-10000454,585.55
CA-2015-132451,26/09/2015,KF-16285,OFF-PA-10004888,19.44
CA-2017-158547,30/05/2017,JM-16195,OFF-AP-10003842,123.92
CA-2018-116946,19/12/2018,TS-21505,FUR-FU-10000320,13.36
CA-2018-116946,19/12/2018,TS-21505,OFF-ST-10002554,78.26
CA-2018-116946,19/12/2018,TS-21505,FUR-BO-10000468,102.02
CA-2018-121741,26/12/2018,YC-21895,OFF-ST-10004459,750.68
CA-2018-169691,15/06/2018,Dp-13240,OFF-LA-10002312,44.4
CA-2018-169691,15/06/2018,Dp-13240,OFF-ST-10001291,84.55
CA-2018-169691,15/06/2018,Dp-13240,OFF-PA-10003022,17.94
CA-2017-121356,20/11/2017,SJ-20500,OFF-BI-10002133,128.4
CA-2015-101770,31/03/2015,KB-16240,OFF-BI-10001097,1.87
CA-2018-105487,08/10/2018,CS-12250,TEC-PH-10001336,103.19
CA-2018-105487,08/10/2018,CS-12250,TEC-AC-10002305,36
CA-2018-105487,08/10/2018,CS-12250,TEC-AC-10003610,239.96
CA-2018-105487,08/10/2018,CS-12250,OFF-ST-10002301,40.68
CA-2018-148999,30/01/2018,EB-13870,FUR-CH-10002044,419.14
CA-2015-107573,12/12/2015,PB-19150,OFF-EN-10001099,23.47
CA-2016-156608,24/10/2016,MT-18070,OFF-BI-10004140,3.59
CA-2018-134495,01/04/2018,BF-11020,TEC-PH-10004897,23.98
CA-2018-134495,01/04/2018,BF-11020,OFF-LA-10000262,6.26
CA-2018-134495,01/04/2018,BF-11020,OFF-AP-10002222,20.81
CA-2018-134495,01/04/2018,BF-11020,FUR-CH-10003774,218.35
CA-2018-164098,26/01/2018,CG-12520,OFF-ST-10000615,18.16
CA-2015-105249,28/11/2015,DH-13675,OFF-SU-10001225,7.36
CA-2015-105249,28/11/2015,DH-13675,OFF-LA-10002043,41.4
CA-2015-105249,28/11/2015,DH-13675,FUR-BO-10000330,411.33
CA-2016-113523,04/09/2016,SC-20440,OFF-BI-10001249,7.66
CA-2018-117821,12/06/2018,HG-15025,TEC-AC-10004469,63.92
CA-2018-164378,15/07/2018,MM-18055,OFF-AR-10001177,6.56
CA-2018-164378,15/07/2018,MM-18055,OFF-LA-10000634,7.83
CA-2018-164378,15/07/2018,MM-18055,TEC-AC-10004708,41.9
CA-2018-164378,15/07/2018,MM-18055,FUR-CH-10002084,664.15
CA-2018-164378,15/07/2018,MM-18055,OFF-PA-10004519,8.96
CA-2018-127782,02/11/2018,TH-21115,FUR-FU-10001847,3.31
CA-2018-127782,02/11/2018,TH-21115,OFF-AP-10001962,20.14
CA-2018-127782,02/11/2018,TH-21115,OFF-EN-10003845,8.86
CA-2018-127782,02/11/2018,TH-21115,TEC-PH-10001817,859.2
US-2017-162026,08/10/2017,JE-15745,OFF-PA-10000167,61.96
CA-2017-150000,08/04/2017,PG-18820,OFF-EN-10002973,17.92
CA-2016-168529,08/10/2016,MB-17305,FUR-FU-10001588,145.9
US-2018-152569,15/05/2018,JD-16015,OFF-PA-10001736,56.7
US-2018-152569,15/05/2018,JD-16015,TEC-PH-10002185,11.12
US-2015-137680,24/02/2015,JH-15430,OFF-PA-10000174,32.9
US-2015-137680,24/02/2015,JH-15430,OFF-PA-10000069,22.78
CA-2016-103177,30/05/2016,EN-13780,TEC-PH-10001795,239.97
CA-2016-103177,30/05/2016,EN-13780,OFF-AP-10004540,160.32
CA-2016-103177,30/05/2016,EN-13780,TEC-PH-10001527,128.85
US-2017-138408,18/11/2017,KC-16255,TEC-AC-10003870,1319.96
CA-2018-117667,04/12/2018,MS-17980,FUR-CH-10004540,239.96
CA-2018-117667,04/12/2018,MS-17980,FUR-FU-10004093,54.77
CA-2018-117667,04/12/2018,MS-17980,OFF-AR-10000716,13.39
CA-2018-117667,04/12/2018,MS-17980,OFF-PA-10002709,23.92
CA-2018-117667,04/12/2018,MS-17980,TEC-AC-10000580,255.97
CA-2017-110982,05/06/2017,CK-12205,OFF-BI-10000829,21.55
CA-2017-110982,05/06/2017,CK-12205,OFF-AP-10004859,58.24
CA-2017-147123,10/12/2017,SJ-20125,OFF-PA-10000575,80.28
CA-2018-154501,30/04/2018,EA-14035,OFF-AR-10002804,9.78
CA-2018-166933,24/04/2018,MG-17890,OFF-FA-10002676,1.81
CA-2016-142055,08/05/2016,AB-10255,OFF-PA-10003465,37.94
CA-2016-137106,31/03/2016,SC-20260,TEC-PH-10000011,79.96
CA-2018-136609,06/08/2018,TB-21355,OFF-PA-10004381,115.3
CA-2018-160885,02/12/2018,JK-16090,TEC-PH-10001795,2479.96
US-2017-167472,06/06/2017,CK-12595,TEC-AC-10001109,179.94
US-2017-167472,06/06/2017,CK-12595,TEC-AC-10003038,26.85
US-2017-167472,06/06/2017,CK-12595,TEC-AC-10003174,323.37
US-2017-167472,06/06/2017,CK-12595,OFF-PA-10000157,59.94
US-2017-167472,06/06/2017,CK-12595,OFF-BI-10001721,64.14
US-2017-167472,06/06/2017,CK-12595,OFF-BI-10000591,11.67
US-2017-167472,06/06/2017,CK-12595,OFF-PA-10001534,12.96
CA-2016-120551,13/04/2016,SS-20590,OFF-BI-10002071,17.43
US-2018-150595,22/05/2018,LE-16810,FUR-CH-10000513,181.99
US-2018-150595,22/05/2018,LE-16810,OFF-BI-10003274,1.59
US-2018-150595,22/05/2018,LE-16810,OFF-SU-10000381,22.34
CA-2017-134936,19/12/2017,ES-14080,FUR-TA-10001086,455.97
CA-2017-134936,19/12/2017,ES-14080,OFF-BI-10000174,10.44
CA-2017-134936,19/12/2017,ES-14080,OFF-BI-10002103,5.21
CA-2018-102967,22/09/2018,MG-17890,OFF-ST-10001590,67.4
CA-2018-151008,07/09/2018,JM-16195,FUR-FU-10002396,25.16
CA-2018-151008,07/09/2018,JM-16195,TEC-PH-10002807,126.56
CA-2015-159800,28/11/2015,SG-20470,OFF-AP-10004859,43.68
CA-2015-159800,28/11/2015,SG-20470,TEC-AC-10003447,139.93
US-2015-159618,12/11/2015,DB-12970,OFF-AR-10003183,2.67
US-2015-159618,12/11/2015,DB-12970,OFF-SU-10000432,16.66
US-2015-159618,12/11/2015,DB-12970,TEC-AC-10003832,79.51
US-2015-159618,12/11/2015,DB-12970,OFF-PA-10004100,36.29
US-2015-159618,12/11/2015,DB-12970,FUR-BO-10004467,67.99
CA-2018-116113,02/10/2018,JW-15220,FUR-FU-10002963,10.16
CA-2016-125066,14/12/2016,KD-16495,FUR-FU-10003829,6.16
CA-2016-125066,14/12/2016,KD-16495,OFF-AR-10003582,56.3
US-2016-114741,06/12/2016,IL-15100,OFF-PA-10000048,6.48
US-2016-114741,06/12/2016,IL-15100,OFF-ST-10000078,1325.85
US-2016-114741,06/12/2016,IL-15100,OFF-LA-10004853,14.94
CA-2018-133263,31/03/2018,JE-15610,OFF-BI-10001153,34.54
CA-2018-133263,31/03/2018,JE-15610,TEC-CO-10001449,2999.95
CA-2018-133263,31/03/2018,JE-15610,OFF-BI-10000474,64.12
CA-2018-157966,13/03/2018,SU-20665,OFF-AR-10000799,19.46
CA-2018-157966,13/03/2018,SU-20665,TEC-MA-10002109,209.99
CA-2018-157966,13/03/2018,SU-20665,OFF-AR-10003338,29.76
CA-2018-157966,13/03/2018,SU-20665,FUR-CH-10003606,89.77
CA-2018-157966,13/03/2018,SU-20665,TEC-CO-10001449,959.98
CA-2018-157966,13/03/2018,SU-20665,OFF-PA-10001934,15.55
CA-2018-157966,13/03/2018,SU-20665,TEC-PH-10001527,34.36
CA-2015-151162,05/12/2015,EA-14035,OFF-PA-10001033,98.38
CA-2015-151162,05/12/2015,EA-14035,OFF-BI-10003719,29.94
CA-2015-151162,05/12/2015,EA-14035,OFF-PA-10003036,17.47
CA-2015-151162,05/12/2015,EA-14035,TEC-PH-10001870,36.74
CA-2015-151162,05/12/2015,EA-14035,TEC-PH-10001809,179.94
CA-2017-136686,12/12/2017,RF-19840,FUR-FU-10004864,383.64
CA-2017-136686,12/12/2017,RF-19840,OFF-AP-10002350,56.52
CA-2018-137498,09/09/2018,LC-17050,OFF-AR-10003829,6.56
CA-2018-137498,09/09/2018,LC-17050,FUR-CH-10003833,243.92
CA-2018-137498,09/09/2018,LC-17050,OFF-PA-10000143,47.52
CA-2018-163818,04/10/2018,PS-18970,FUR-FU-10000076,19.98
CA-2017-161158,09/05/2017,PS-18970,OFF-AR-10000462,8
CA-2015-116673,15/12/2015,JO-15280,FUR-FU-10003829,6.16
CA-2018-105333,30/11/2018,VP-21730,OFF-ST-10002182,83.56
CA-2018-105333,30/11/2018,VP-21730,TEC-PH-10001468,546.06
CA-2018-105333,30/11/2018,VP-21730,OFF-ST-10001809,269.49
CA-2016-149993,19/03/2016,GA-14725,OFF-FA-10001561,10.9
CA-2015-168158,19/07/2015,EM-14140,OFF-BI-10001759,6.1
CA-2017-115224,08/12/2017,DB-13615,OFF-ST-10000615,34.05
CA-2017-115224,08/12/2017,DB-13615,OFF-ST-10003816,352.38
CA-2015-164742,13/10/2015,ML-17395,FUR-CH-10002880,245.98
CA-2015-164742,13/10/2015,ML-17395,OFF-BI-10004738,18.94
US-2018-108014,19/11/2018,JH-15430,OFF-BI-10003984,59.91
CA-2018-160325,24/09/2018,BP-11095,TEC-PH-10000984,391.98
CA-2018-160325,24/09/2018,BP-11095,TEC-PH-10001944,437.85
CA-2016-159779,25/09/2016,SB-20185,OFF-BI-10002735,68.62
CA-2018-151176,13/02/2018,SV-20785,OFF-SU-10001165,25.02
CA-2018-151176,13/02/2018,SV-20785,OFF-AR-10000614,10.71
CA-2015-108903,03/10/2015,DO-13435,OFF-AR-10004010,55.98
CA-2015-108903,03/10/2015,DO-13435,OFF-EN-10004030,14.48
CA-2015-108903,03/10/2015,DO-13435,TEC-AC-10003023,142.49
CA-2017-117919,27/08/2017,TB-21355,OFF-ST-10003572,14.16
CA-2017-117919,27/08/2017,TB-21355,OFF-PA-10004353,79.92
CA-2016-142475,03/12/2016,BS-11380,OFF-BI-10003718,590.35
CA-2017-134516,20/09/2017,FM-14215,FUR-FU-10001546,17.09
CA-2017-134516,20/09/2017,FM-14215,FUR-CH-10002880,98.39
CA-2018-105193,25/03/2018,JL-15835,OFF-AR-10001547,11.05
CA-2016-168634,06/12/2016,AF-10870,OFF-AP-10001626,7.78
CA-2018-117198,31/08/2018,BG-11035,TEC-AC-10003033,659.9
CA-2016-145828,05/10/2016,MB-17305,TEC-AC-10002323,53.04
CA-2018-121027,18/08/2018,HW-14935,TEC-AC-10002049,843.9
CA-2018-121027,18/08/2018,HW-14935,TEC-AC-10002253,1496.16
CA-2017-147431,02/02/2017,AB-10105,OFF-ST-10003994,117.96
CA-2017-158001,23/08/2017,JP-15460,OFF-AR-10002399,21.3
CA-2017-158001,23/08/2017,JP-15460,OFF-AP-10002118,1040.8
CA-2017-158001,23/08/2017,JP-15460,OFF-AR-10001954,29.34
CA-2018-125745,30/06/2018,DV-13045,FUR-FU-10001591,19.52
CA-2016-101154,18/09/2016,CM-12190,OFF-ST-10004186,443.92
US-2017-124163,25/09/2017,SC-20695,TEC-AC-10001908,499.95
US-2017-124163,25/09/2017,SC-20695,OFF-AR-10000817,3.04
US-2017-124163,25/09/2017,SC-20695,FUR-CH-10004218,201.96
US-2017-124163,25/09/2017,SC-20695,FUR-FU-10000755,68.64
CA-2017-121748,24/10/2017,VW-21775,TEC-AC-10003063,100
CA-2017-121748,24/10/2017,VW-21775,TEC-AC-10002637,359.98
CA-2015-126683,29/09/2015,PP-18955,FUR-FU-10001706,6.16
CA-2015-126683,29/09/2015,PP-18955,FUR-TA-10002958,2348.82
CA-2018-148810,26/06/2018,DR-12880,OFF-LA-10004689,13.87
CA-2018-148810,26/06/2018,DR-12880,FUR-CH-10001545,273.55
US-2017-146066,21/08/2017,RB-19465,FUR-TA-10002530,815.29
CA-2015-127614,11/02/2015,NF-18385,TEC-AC-10001432,234.45
CA-2015-127614,11/02/2015,NF-18385,FUR-TA-10003715,1256.22
CA-2015-127614,11/02/2015,NF-18385,OFF-BI-10003291,17.46
CA-2017-101742,23/09/2017,CR-12580,OFF-BI-10004187,10.53
CA-2016-134943,05/12/2016,SU-20665,OFF-BI-10000666,152.8
CA-2018-123022,03/09/2018,SC-20050,OFF-BI-10002225,82.56
CA-2018-123022,03/09/2018,SC-20050,TEC-AC-10000474,284.97
CA-2018-113208,26/03/2018,ML-18040,FUR-FU-10004245,60.84
